id,sku,precio,fecha_actualizacion,fecha_vigencia,costo_producto,costo_traspaso,costo_almacenamiento
3982,3839787,13518, 11/08/2014, 01/30/2015,9125,162,21
3983,3716847,15682, 10/13/2014, 01/15/2015,10586,188,25
3984,3028349,104074, 10/21/2014, 01/08/2015,70250,1244,161
3985,3452214,145643, 12/01/2014, 02/10/2015,98310,1741,226
3986,3063404,4183, 10/31/2014, 02/04/2015,2824,50,7
3987,3629481,135699, 09/24/2014, 12/08/2014,91597,1622,210
3988,3522417,13619, 09/26/2014, 12/13/2014,9193,163,22
3989,3503270,52543, 10/14/2014, 01/10/2015,35467,628,82
3990,3525259,52573, 09/28/2014, 12/01/2014,35487,629,82
3991,3510860,104465, 10/29/2014, 12/20/2014,70514,1249,162
3992,3717501,11347, 10/14/2014, 01/18/2015,7660,136,18
3993,1716261,4156, 10/19/2014, 01/24/2015,2806,50,7
3994,3689769,31367, 10/17/2014, 01/11/2015,21173,375,49
3995,3741605,8390, 11/13/2014, 01/10/2015,5664,101,13
3996,2949441,4185, 09/30/2014, 12/10/2014,2825,51,7
3997,3607440,57175, 11/02/2014, 01/15/2015,38594,684,89
3998,3405574,7324, 10/28/2014, 12/20/2014,4944,88,12
3999,2417135,198904, 09/28/2014, 11/23/2014,134261,2377,308
4000,3517982,7258, 11/17/2014, 01/23/2015,4900,87,12
4001,3548644,390762, 01/05/2015, 03/13/2015,263765,4669,605
4002,3478040,5160, 12/07/2014, 02/03/2015,3483,62,8
4003,3652565,259205, 11/17/2014, 02/16/2015,174964,3097,401
4004,3495825,18106, 12/27/2014, 03/29/2015,12222,217,28
4005,3173327,169356, 11/06/2014, 01/01/2015,114316,2024,262
4006,1887293,18880, 02/16/2015, 04/24/2015,12744,226,30
4007,3633256,9494, 01/13/2015, 04/09/2015,6409,114,15
4008,3578331,422316, 12/11/2014, 03/08/2015,285064,5046,653
4009,3733744,47836, 12/26/2014, 02/23/2015,32290,572,74
4010,3893981,106189, 01/09/2015, 03/31/2015,71678,1269,165
4011,3792132,31425, 12/11/2014, 02/15/2015,21212,376,49
4012,3661672,5326, 12/19/2014, 03/28/2015,3596,64,9
4013,3564700,23216, 12/01/2014, 01/22/2015,15671,278,36
4014,3243820,58279, 02/04/2015, 04/03/2015,39339,697,91
4015,2735704,3194, 12/17/2014, 03/27/2015,2156,39,5
4016,3573751,95145, 12/23/2014, 02/17/2015,64223,1137,148
4017,2201907,6347, 01/06/2015, 04/16/2015,4285,76,10
4018,2881993,26566, 01/28/2015, 05/06/2015,17933,318,42
4019,3871447,423781, 02/26/2015, 05/01/2015,286053,5064,656
4020,3367931,21237, 12/15/2014, 03/17/2015,14335,254,33
4021,3363306,26689, 01/14/2015, 03/22/2015,18016,319,42
4022,3697717,21134, 01/03/2015, 02/24/2015,14266,253,33
4023,3744278,182870, 01/25/2015, 05/01/2015,123438,2185,283
4024,3710367,31800, 12/13/2014, 02/03/2015,21465,380,50
4025,3462071,8467, 12/25/2014, 03/10/2015,5716,102,14
4026,3174411,106524, 02/01/2015, 03/29/2015,71904,1273,165
4027,2810003,31584, 01/14/2015, 03/13/2015,21320,378,49
4028,2440577,7495, 12/12/2014, 02/14/2015,5060,90,12
4029,2688125,200360, 01/23/2015, 04/19/2015,135243,2394,310
4030,3744284,128361, 12/22/2014, 04/01/2015,86644,1534,199
4031,3738778,276408, 01/30/2015, 04/21/2015,186576,3303,428
4032,3549033,4220, 01/19/2015, 04/11/2015,2849,51,7
4033,70355,31075, 01/28/2015, 03/26/2015,20976,372,49
4034,3864692,31782, 12/25/2014, 03/22/2015,21453,380,50
4035,3619611,21000, 11/24/2014, 01/18/2015,14175,251,33
4036,3535697,10631, 12/20/2014, 03/09/2015,7176,128,17
4037,3607480,68925, 01/05/2015, 02/27/2015,46525,824,107
4038,3669716,27637, 12/07/2014, 01/26/2015,18655,331,43
4039,880159182,19119, 02/11/2015, 04/09/2015,12906,229,30
4040,3363144,20858, 01/25/2015, 03/28/2015,14080,250,33
4041,880111368,19100, 10/25/2014, 01/04/2015,12893,229,30
4042,2201906,6382, 12/05/2014, 02/28/2015,4308,77,10
4043,3211117,180609, 02/14/2015, 05/16/2015,121912,2158,280
4044,3350174,63529, 11/29/2014, 02/26/2015,42883,760,99
4045,3451978,13715, 01/16/2015, 04/20/2015,9258,164,22
4046,3820554,106315, 01/16/2015, 04/02/2015,71763,1271,165
4047,3302394,13780, 12/17/2014, 03/09/2015,9302,165,22
4048,3607315,57759, 12/07/2014, 03/15/2015,38988,691,90
4049,3825943,19069, 02/07/2015, 04/13/2015,12872,228,30
4050,2657296,105665, 01/10/2015, 03/11/2015,71324,1263,164
4051,2153780,8563, 01/31/2015, 04/16/2015,5781,103,14
4052,3421338,53992, 01/10/2015, 03/11/2015,36445,646,84
4053,3695241,332065, 12/08/2014, 02/21/2015,224144,3968,514
4054,880172954,17965, 12/06/2014, 01/28/2015,12127,215,28
4055,3663771,41744, 01/03/2015, 03/25/2015,28178,499,65
4056,3871439,342648, 11/28/2014, 02/23/2015,231288,4094,530
4057,1932796,27489, 01/13/2015, 04/10/2015,18556,329,43
4058,3688655,147804, 12/24/2014, 03/13/2015,99768,1766,229
4059,3305980,21179, 01/03/2015, 04/01/2015,14296,254,33
4060,3732464,78335, 01/14/2015, 04/11/2015,52877,936,122
4061,2619186,53184, 12/14/2014, 03/04/2015,35900,636,83
4062,3881452,53494, 01/15/2015, 03/24/2015,36109,640,83
4063,3581589,69353, 01/18/2015, 04/16/2015,46814,829,108
4064,3379421,798590, 02/11/2015, 05/08/2015,539049,9542,1235
4065,3680083,94716, 12/20/2014, 03/17/2015,63934,1132,147
4066,3704878,39732, 12/30/2014, 03/09/2015,26820,475,62
4067,3714827,52760, 02/11/2015, 04/07/2015,35613,631,82
4068,2521743,20339, 01/19/2015, 03/24/2015,13729,244,32
4069,3169505,26333, 11/16/2014, 01/10/2015,17775,315,41
4070,3670302,7298, 12/03/2014, 01/30/2015,4927,88,12
4071,3764549,18163, 01/15/2015, 04/06/2015,12261,218,29
4072,3659138,1375, 02/09/2015, 05/10/2015,929,17,3
4073,3133012,10441, 02/19/2015, 05/30/2015,7048,125,17
4074,3514377,7515, 12/13/2014, 02/11/2015,5073,90,12
4075,3632867,49580, 01/24/2015, 03/27/2015,33467,593,77
4076,3525180,3159, 01/23/2015, 03/26/2015,2133,38,5
4077,3548956,5329, 12/26/2014, 02/16/2015,3598,64,9
4078,880171541,13702, 01/08/2015, 03/17/2015,9249,164,22
4079,3629484,52809, 01/08/2015, 03/07/2015,35647,631,82
4080,3565267,26460, 01/15/2015, 04/18/2015,17861,317,41
4081,2438554,92441, 12/01/2014, 01/24/2015,62398,1105,143
4082,3548922,5339, 12/14/2014, 02/05/2015,3604,64,9
4083,3629287,26190, 01/17/2015, 04/07/2015,17679,313,41
4084,3643360,31960, 12/09/2014, 03/02/2015,21573,382,50
4085,3722238,10563, 11/28/2014, 01/20/2015,7131,127,17
4086,3610315,47676, 11/17/2014, 02/06/2015,32182,570,74
4087,3902733,1059640, 11/21/2014, 01/27/2015,715257,12661,1638
4088,3665626,13812, 12/22/2014, 03/10/2015,9324,166,22
4089,3363058,14419, 01/24/2015, 03/23/2015,9733,173,23
4090,3732727,95956, 01/21/2015, 04/15/2015,64771,1147,149
4091,3663778,42463, 12/12/2014, 03/17/2015,28663,508,66
4092,3691918,31709, 01/24/2015, 03/30/2015,21404,379,50
4093,1912859,40564, 01/31/2015, 03/26/2015,27381,485,63
4094,2564102,252885, 01/12/2015, 03/11/2015,170698,3022,391
4095,2151118,31786, 02/20/2015, 05/19/2015,21456,380,50
4096,3858857,53195, 12/26/2014, 02/27/2015,35907,636,83
4097,3632874,53095, 01/03/2015, 04/07/2015,35840,635,83
4098,3828077,199869, 01/03/2015, 04/03/2015,134912,2388,309
4099,3541138,7462, 02/14/2015, 04/08/2015,5037,90,12
4100,3611519,1055, 12/21/2014, 03/03/2015,713,13,2
4101,3873424,531662, 12/13/2014, 02/05/2015,358872,6353,822
4102,3557420,74378, 12/09/2014, 02/11/2015,50206,889,115
4103,3787067,33884, 12/18/2014, 03/25/2015,22872,405,53
4104,3607579,20776, 02/20/2015, 05/18/2015,14024,249,33
4105,3871474,363597, 02/14/2015, 04/07/2015,245428,4345,563
4106,3825938,19035, 01/19/2015, 03/29/2015,12849,228,30
4107,3491982,31832, 01/08/2015, 04/07/2015,21487,381,50
4108,3870310,26501, 02/19/2015, 04/13/2015,17889,317,41
4109,3316084,142346, 01/06/2015, 03/13/2015,96084,1701,221
4110,2979398,84724, 11/08/2014, 02/14/2015,57189,1013,131
4111,3839628,16956, 12/06/2014, 03/10/2015,11446,203,27
4112,3466011,2459, 01/30/2015, 04/28/2015,1660,30,4
4113,3149283,179924, 12/18/2014, 02/23/2015,121449,2150,279
4114,3867764,94025, 11/16/2014, 01/10/2015,63467,1124,146
4115,3635103,73785, 12/03/2014, 01/30/2015,49805,882,115
4116,2800184,159348, 01/04/2015, 03/29/2015,107560,1904,247
4117,3880122,307966, 12/23/2014, 03/15/2015,207878,3680,477
4118,2865507,7403, 12/28/2014, 03/28/2015,4998,89,12
4119,3446650,254412, 01/04/2015, 04/04/2015,171729,3040,394
4120,3613586,58784, 11/23/2014, 02/24/2015,39680,703,91
4121,3537673,158724, 12/16/2014, 03/15/2015,107139,1897,246
4122,3258651,31809, 01/23/2015, 05/02/2015,21472,381,50
4123,3348302,277546, 11/27/2014, 02/14/2015,187344,3316,430
4124,3658109,53537, 11/26/2014, 01/23/2015,36138,640,83
4125,3607484,63822, 12/29/2014, 03/19/2015,43080,763,99
4126,3610515,1595464, 11/16/2014, 01/27/2015,1076939,19062,2467
4127,3506580,21222, 03/08/2015, 05/31/2015,14325,254,33
4128,3464104,39889, 12/17/2014, 02/19/2015,26926,477,62
4129,1816676,3685, 01/09/2015, 04/09/2015,2488,45,6
4130,3877389,6296, 11/25/2014, 02/20/2015,4250,76,10
4131,3761873,18135, 12/31/2014, 02/28/2015,12242,217,29
4132,3349848,148616, 01/07/2015, 04/06/2015,100316,1776,230
4133,1974863,7427, 01/09/2015, 03/15/2015,5014,89,12
4134,3634975,69431, 01/25/2015, 05/02/2015,46866,830,108
4135,3706667,37066, 12/16/2014, 02/06/2015,25020,443,58
4136,3548967,6342, 12/24/2014, 02/19/2015,4281,76,10
4137,2616031,63741, 12/13/2014, 03/16/2015,43026,762,99
4138,3787011,33894, 01/30/2015, 04/20/2015,22879,405,53
4139,3607445,73876, 01/12/2015, 03/26/2015,49867,883,115
4140,3469347,19161, 03/03/2015, 06/07/2015,12934,229,30
4141,3330338,7392, 12/13/2014, 03/17/2015,4990,89,12
4142,3710014,27562, 11/21/2014, 01/17/2015,18605,330,43
4143,3505506,533652, 01/19/2015, 04/08/2015,360216,6376,825
4144,3466964,24285, 12/09/2014, 02/17/2015,16393,291,38
4145,3834965,17921, 01/11/2015, 03/16/2015,12097,215,28
4146,1820193,21315, 01/09/2015, 03/25/2015,14388,255,33
4147,3363178,20695, 11/10/2014, 12/31/2014,13970,248,32
4148,3563742,74763, 01/16/2015, 04/19/2015,50466,894,116
4149,3608583,33989, 12/20/2014, 03/17/2015,22943,407,53
4150,3352633,18046, 01/20/2015, 04/06/2015,12182,216,28
4151,2977879,13799, 01/04/2015, 03/13/2015,9315,165,22
4152,304820,24543, 01/14/2015, 03/09/2015,16567,294,38
4153,3793205,10589, 01/18/2015, 03/27/2015,7148,127,17
4154,3758836,42437, 02/03/2015, 05/13/2015,28645,508,66
4155,2550121,4807, 02/12/2015, 04/17/2015,3245,58,8
4156,3465987,7710, 01/28/2015, 04/09/2015,5205,93,12
4157,3363146,22400, 01/22/2015, 04/04/2015,15120,268,35
4158,3549399,65529, 01/05/2015, 04/03/2015,44233,783,102
4159,2147194,23067, 01/02/2015, 02/25/2015,15571,276,36
4160,3877996,12642, 12/30/2014, 02/21/2015,8534,152,20
4161,3557503,106912, 01/27/2015, 04/03/2015,72166,1278,166
4162,3549163,7424, 12/30/2014, 03/12/2015,5012,89,12
4163,3293060,32029, 12/25/2014, 02/15/2015,21620,383,50
4164,1816683,13814, 02/09/2015, 04/08/2015,9325,166,22
4165,880171621,13797, 11/29/2014, 01/27/2015,9313,165,22
4166,3700811,212398, 12/11/2014, 02/07/2015,143369,2538,329
4167,3839718,13874, 12/19/2014, 03/07/2015,9365,166,22
4168,3764203,191053, 01/25/2015, 03/22/2015,128961,2283,296
4169,3871570,489271, 01/16/2015, 03/07/2015,330258,5846,757
4170,3659139,1369, 01/03/2015, 04/11/2015,925,17,3
4171,3629672,95607, 11/22/2014, 02/16/2015,64535,1143,148
4172,3632962,74088, 01/10/2015, 03/02/2015,50010,886,115
4173,330744,41522, 11/24/2014, 01/20/2015,28028,497,65
4174,3656160,180716, 11/10/2014, 01/24/2015,121984,2160,280
4175,3792106,21131, 01/21/2015, 03/25/2015,14264,253,33
4176,2807158,187968, 02/20/2015, 05/15/2015,126879,2246,291
4177,3651215,1581, 11/30/2014, 01/28/2015,1068,19,3
4178,3491584,9085, 12/18/2014, 02/15/2015,6133,109,15
4179,2189255,609950, 12/27/2014, 02/24/2015,411717,7288,943
4180,3525138,6041, 03/05/2015, 05/22/2015,4078,73,10
4181,3825989,24317, 12/28/2014, 03/04/2015,16414,291,38
4182,3352271,191205, 11/21/2014, 01/29/2015,129064,2285,296
4183,275732,8573, 12/26/2014, 03/19/2015,5787,103,14
4184,3738432,15904, 11/05/2014, 01/24/2015,10736,191,25
4185,2688126,232820, 02/22/2015, 04/20/2015,157154,2782,360
4186,3414529,63364, 01/29/2015, 04/28/2015,42771,758,98
4187,3673282,898863, 12/23/2014, 03/29/2015,606733,10740,1390
4188,3747277,42268, 02/26/2015, 06/04/2015,28531,505,66
4189,3814630,293733, 01/05/2015, 03/08/2015,198270,3510,455
4190,3720337,31948, 01/26/2015, 05/03/2015,21565,382,50
4191,3792136,36771, 03/20/2015, 05/15/2015,24821,440,57
4192,3613409,47479, 12/09/2014, 03/11/2015,32049,568,74
4193,3871565,577266, 02/11/2015, 05/16/2015,389655,6897,893
4194,3174232,158144, 12/17/2014, 02/21/2015,106748,1890,245
4195,2017587,6380, 01/07/2015, 04/04/2015,4307,77,10
4196,1827479,95118, 01/12/2015, 03/25/2015,64205,1137,148
4197,3632901,52674, 12/12/2014, 03/18/2015,35555,630,82
4198,3281843,36956, 02/02/2015, 05/13/2015,24946,442,58
4199,3461772,19092, 11/24/2014, 02/16/2015,12888,229,30
4200,3685222,105917, 10/29/2014, 12/19/2014,71494,1266,164
4201,3767956,46121, 02/08/2015, 04/10/2015,31132,552,72
4202,3003006,137721, 12/18/2014, 02/25/2015,92962,1646,213
4203,3864685,31747, 11/15/2014, 01/31/2015,21430,380,50
4204,3307282,8477, 01/31/2015, 03/30/2015,5722,102,14
4205,3414532,74607, 01/30/2015, 04/29/2015,50360,892,116
4206,3633649,31931, 12/04/2014, 02/01/2015,21554,382,50
4207,3853152,10557, 12/02/2014, 01/29/2015,7126,127,17
4208,3871457,648557, 01/06/2015, 03/17/2015,437776,7749,1003
4209,3846204,41175, 12/27/2014, 03/15/2015,27794,492,64
4210,3705234,63416, 01/25/2015, 04/29/2015,42806,758,99
4211,2841803,94380, 12/13/2014, 02/05/2015,63707,1128,146
4212,3003964,19078, 01/01/2015, 03/31/2015,12878,228,30
4213,3466018,2405, 12/06/2014, 03/09/2015,1624,29,4
4214,3725028,169930, 11/29/2014, 03/01/2015,114703,2031,263
4215,2464129,87345, 11/11/2014, 01/28/2015,58958,1044,136
4216,3836376,471841, 01/10/2015, 03/09/2015,318493,5638,730
4217,3738717,191032, 12/18/2014, 02/23/2015,128947,2283,296
4218,3651218,1375, 01/02/2015, 03/30/2015,929,17,3
4219,3839715,10531, 02/17/2015, 04/22/2015,7109,126,17
4220,3661104,21188, 01/22/2015, 04/11/2015,14302,254,33
4221,3243829,47869, 12/31/2014, 03/06/2015,32312,572,74
4222,3740423,632294, 01/11/2015, 04/12/2015,426799,7555,978
4223,3739267,15901, 01/02/2015, 02/25/2015,10734,190,25
4224,3633694,47746, 01/22/2015, 04/27/2015,32229,571,74
4225,3491582,20551, 12/08/2014, 02/28/2015,13872,246,32
4226,3459968,85142, 12/29/2014, 02/21/2015,57471,1018,132
4227,3564750,58562, 12/02/2014, 02/14/2015,39530,700,91
4228,3466148,3152, 02/08/2015, 05/06/2015,2128,38,5
4229,3787151,34985, 11/28/2014, 03/08/2015,23615,418,55
4230,3660361,973437, 01/19/2015, 03/17/2015,657070,11631,1505
4231,2279729,5316, 12/28/2014, 03/18/2015,3589,64,9
4232,3563720,21424, 12/07/2014, 03/02/2015,14462,256,34
4233,3720339,31762, 01/09/2015, 03/27/2015,21440,380,50
4234,2012850,50260, 03/07/2015, 05/03/2015,33926,601,78
4235,3336305,42391, 02/10/2015, 04/17/2015,28614,507,66
4236,2468904,42697, 12/21/2014, 03/25/2015,28821,511,67
4237,3894016,106629, 02/05/2015, 03/30/2015,71975,1274,165
4238,880115491,5281, 11/29/2014, 02/11/2015,3565,64,9
4239,2695123,35013, 12/22/2014, 03/24/2015,23634,419,55
4240,1259154,6355, 12/22/2014, 02/17/2015,4290,76,10
4241,3607807,63785, 12/23/2014, 03/29/2015,43055,763,99
4242,3434016,52703, 12/30/2014, 04/03/2015,35575,630,82
4243,3607514,79892, 01/27/2015, 04/11/2015,53928,955,124
4244,2237756,127753, 01/25/2015, 04/08/2015,86234,1527,198
4245,3338617,13710, 12/25/2014, 02/21/2015,9255,164,22
4246,3389910,21386, 01/19/2015, 03/16/2015,14436,256,34
4247,3561374,42526, 12/05/2014, 02/18/2015,28706,509,66
4248,3867801,116345, 02/02/2015, 04/08/2015,78533,1391,180
4249,3876177,117431, 12/23/2014, 04/01/2015,79266,1404,182
4250,3549164,5277, 12/31/2014, 02/26/2015,3562,64,9
4251,3633470,26418, 12/22/2014, 02/18/2015,17833,316,41
4252,3353549,1584, 12/18/2014, 02/27/2015,1070,19,3
4253,3744269,116050, 12/31/2014, 03/14/2015,78334,1387,180
4254,1827476,1055921, 12/18/2014, 03/27/2015,712747,12616,1633
4255,3235214,39152, 01/21/2015, 03/13/2015,26428,468,61
4256,2196246,3075, 12/14/2014, 02/27/2015,2076,37,5
4257,3211230,95738, 02/27/2015, 05/11/2015,64624,1144,148
4258,2376040,190226, 01/15/2015, 04/04/2015,128403,2273,295
4259,3696607,96467, 12/09/2014, 02/17/2015,65116,1153,150
4260,3867770,111712, 01/19/2015, 04/20/2015,75406,1335,173
4261,3613514,58523, 03/06/2015, 05/10/2015,39504,700,91
4262,3201723,13878, 12/02/2014, 01/23/2015,9368,166,22
4263,3370240,74873, 12/18/2014, 03/24/2015,50540,895,116
4264,3671085,45752, 12/17/2014, 02/15/2015,30883,547,71
4265,3465992,4130, 11/21/2014, 02/06/2015,2788,50,7
4266,2819877,2085, 01/16/2015, 03/31/2015,1408,25,4
4267,3690096,95035, 12/19/2014, 02/25/2015,64149,1136,147
4268,3239381,95909, 01/21/2015, 04/10/2015,64739,1146,149
4269,3624981,3187, 01/29/2015, 03/31/2015,2152,39,5
4270,3646222,29730, 02/25/2015, 05/19/2015,20068,356,46
4271,3688274,340694, 01/07/2015, 04/06/2015,229969,4071,527
4272,3368483,24294, 11/28/2014, 02/05/2015,16399,291,38
4273,2746014,242495, 12/11/2014, 02/10/2015,163685,2898,375
4274,3432529,10566, 11/06/2014, 02/10/2015,7133,127,17
4275,69666,16993, 01/10/2015, 04/16/2015,11471,204,27
4276,2782191,24559, 02/13/2015, 04/11/2015,16578,294,38
4277,3839714,10610, 01/15/2015, 03/19/2015,7162,127,17
4278,3466271,26719, 11/28/2014, 02/15/2015,18036,320,42
4279,3871452,522356, 12/11/2014, 03/06/2015,352591,6241,808
4280,1896443,29731, 02/02/2015, 03/29/2015,20069,356,46
4281,3320955,25281, 01/18/2015, 04/09/2015,17065,303,40
4282,3433321,31857, 02/01/2015, 04/13/2015,21504,381,50
4283,2831274,8946, 02/13/2015, 05/19/2015,6039,107,14
4284,3760643,53505, 01/24/2015, 04/17/2015,36116,640,83
4285,3697734,139964, 11/22/2014, 01/31/2015,94476,1673,217
4286,2654628,73474, 01/27/2015, 05/05/2015,49595,878,114
4287,3624980,3191, 01/03/2015, 03/11/2015,2154,39,5
4288,3105367,12817, 01/17/2015, 04/09/2015,8652,154,20
4289,3613055,42613, 01/15/2015, 03/14/2015,28764,510,66
4290,2865043,7406, 01/11/2015, 04/05/2015,5000,89,12
4291,3652622,106147, 01/08/2015, 03/31/2015,71650,1269,165
4292,3612866,53140, 12/18/2014, 03/05/2015,35870,635,83
4293,3894023,106651, 12/22/2014, 03/22/2015,71990,1275,165
4294,3612997,36720, 01/05/2015, 04/09/2015,24786,439,57
4295,2483295,21150, 12/27/2014, 04/01/2015,14277,253,33
4296,3443000,14886, 01/02/2015, 03/09/2015,10049,178,24
4297,3466963,21375, 01/30/2015, 04/11/2015,14429,256,34
4298,3775260,26741, 12/10/2014, 02/08/2015,18051,320,42
4299,3389808,74740, 02/23/2015, 05/12/2015,50450,893,116
4300,3774787,26579, 01/30/2015, 04/06/2015,17941,318,42
4301,3124557,85899, 12/11/2014, 03/19/2015,57982,1027,133
4302,2483302,21470, 01/30/2015, 04/13/2015,14493,257,34
4303,2488518,3904, 11/20/2014, 02/13/2015,2636,47,7
4304,3700752,187007, 01/01/2015, 03/08/2015,126230,2235,290
4305,3690105,189216, 12/10/2014, 02/19/2015,127721,2261,293
4306,3727363,461992, 01/20/2015, 04/28/2015,311845,5520,715
4307,880171726,13772, 01/16/2015, 04/04/2015,9297,165,22
4308,3804774,16113, 12/09/2014, 03/16/2015,10877,193,25
4309,3622971,52579, 12/08/2014, 01/31/2015,35491,629,82
4310,3871564,426078, 02/05/2015, 04/03/2015,287603,5091,659
4311,892251,3204, 11/14/2014, 01/09/2015,2163,39,5
4312,3799440,79498, 02/16/2015, 05/22/2015,53662,950,123
4313,880178814,15791, 02/07/2015, 04/20/2015,10659,189,25
4314,3445774,84656, 01/16/2015, 03/07/2015,57143,1012,131
4315,3258278,63764, 11/23/2014, 02/10/2015,43041,762,99
4316,3613331,58391, 12/20/2014, 02/19/2015,39414,698,91
4317,3624968,2120, 01/06/2015, 03/11/2015,1431,26,4
4318,3651216,1594, 12/08/2014, 02/20/2015,1076,20,3
4319,2970261,8510, 01/25/2015, 05/03/2015,5745,102,14
4320,3488160,34853, 11/29/2014, 02/12/2015,23526,417,54
4321,3383664,31929, 12/09/2014, 02/08/2015,21553,382,50
4322,3619667,74719, 01/28/2015, 03/28/2015,50436,893,116
4323,3235345,213563, 01/25/2015, 04/25/2015,144156,2552,331
4324,3056560,10636, 01/26/2015, 04/18/2015,7180,128,17
4325,3740444,684715, 01/22/2015, 04/30/2015,462183,8181,1059
4326,3710713,24518, 12/18/2014, 03/11/2015,16550,293,38
4327,3812776,10493, 12/14/2014, 02/13/2015,7083,126,17
4328,2725651,6340, 11/26/2014, 02/16/2015,4280,76,10
4329,3036376,5323, 12/06/2014, 01/29/2015,3594,64,9
4330,3681283,47488, 01/15/2015, 04/20/2015,32055,568,74
4331,3795105,138456, 12/14/2014, 02/03/2015,93458,1655,215
4332,3352778,5287, 11/13/2014, 02/20/2015,3569,64,9
4333,3635047,91259, 03/10/2015, 06/16/2015,61600,1091,142
4334,3622944,47916, 01/13/2015, 03/08/2015,32344,573,75
4335,3506589,31729, 02/01/2015, 04/29/2015,21418,380,50
4336,2092851,63722, 12/08/2014, 02/27/2015,43013,762,99
4337,2092850,234986, 01/11/2015, 03/27/2015,158616,2808,364
4338,3554678,27786, 03/07/2015, 05/29/2015,18756,332,43
4339,880220636,25476, 01/23/2015, 04/16/2015,17197,305,40
4340,3616251,53184, 12/25/2014, 03/08/2015,35900,636,83
4341,3665023,31617, 12/31/2014, 03/30/2015,21342,378,49
4342,880171617,15947, 02/19/2015, 05/06/2015,10765,191,25
4343,3685286,106354, 02/06/2015, 05/02/2015,71789,1271,165
4344,3607465,68532, 12/10/2014, 02/01/2015,46260,819,106
4345,3275964,126058, 12/31/2014, 02/23/2015,85090,1507,195
4346,3846306,45777, 11/25/2014, 03/01/2015,30900,547,71
4347,3491975,22183, 01/12/2015, 03/23/2015,14974,266,35
4348,3445055,42278, 01/01/2015, 03/03/2015,28538,506,66
4349,3828045,26483, 12/10/2014, 02/13/2015,17877,317,41
4350,3081361,41507, 12/23/2014, 03/29/2015,28018,496,65
4351,3552712,9478, 11/18/2014, 01/14/2015,6398,114,15
4352,3653382,22084, 02/14/2015, 04/26/2015,14907,264,35
4353,3741610,10350, 01/22/2015, 04/01/2015,6987,124,17
4354,3678710,1793, 01/08/2015, 03/14/2015,1211,22,3
4355,3635023,58101, 02/24/2015, 05/19/2015,39219,695,90
4356,3746483,21182, 01/13/2015, 03/22/2015,14298,254,33
4357,3455635,125411, 12/31/2014, 03/13/2015,84653,1499,194
4358,880167177,29595, 12/16/2014, 03/18/2015,19977,354,46
4359,3767954,52995, 12/14/2014, 02/12/2015,35772,634,82
4360,3466007,6131, 01/11/2015, 04/09/2015,4139,74,10
4361,2799551,21788, 02/04/2015, 03/29/2015,14707,261,34
